,month,gender,years,edu_lvl,etnicity,main_source,total
18378,NOV,m,64.0,secundaria,otro,910.0,910.0
18379,NOV,f,50.0,uni_completa,mestizo,2500.0,2500.0
18380,NOV,f,32.0,tecnica,mestizo,1000.0,1000.0
18381,NOV,m,34.0,tecnica,otro,1930.0,1930.0
18382,NOV,m,33.0,secundaria,quechua,1245.0,1245.0
18383,NOV,f,67.0,secundaria,mestizo,996.0,996.0
18384,NOV,f,60.0,secundaria,mestizo,150.0,150.0
18385,NOV,m,57.0,otro,mestizo,228.0,228.0
18386,NOV,m,64.0,uni_completa,mestizo,1395.0,1395.0
18387,NOV,m,29.0,secundaria,mestizo,1300.0,1300.0
18388,NOV,f,58.0,secundaria,mestizo,1650.0,1650.0
18389,NOV,m,59.0,secundaria,quechua,1800.0,1800.0
18390,NOV,f,54.0,secundaria,mestizo,303.0,303.0
18391,NOV,f,27.0,secundaria,blanco,1083.0,1083.0
18392,NOV,m,45.0,uni_completa,mestizo,8000.0,8000.0
18393,NOV,m,39.0,tecnica,mestizo,2000.0,2000.0
18394,NOV,f,41.0,tecnica,blanco,1200.0,1200.0
18395,NOV,f,44.0,secundaria,mestizo,1812.0,1812.0
18396,NOV,f,25.0,tecnica_trunca,mestizo,520.0,520.0
18397,NOV,f,45.0,secundaria,mestizo,1266.0,1266.0
18398,NOV,m,42.0,secundaria,mestizo,1600.0,1600.0
18399,NOV,f,59.0,secundaria,mestizo,2440.0,2840.0
18400,NOV,m,57.0,uni_completa,mestizo,2181.0,2181.0
18401,NOV,f,22.0,uni_trunca,mestizo,996.0,996.0
18402,NOV,m,47.0,tecnica,mestizo,3433.0,3433.0
18403,NOV,f,25.0,uni_completa,mestizo,515.0,515.0
18404,NOV,m,67.0,tecnica,mestizo,700.0,700.0
18405,NOV,f,58.0,tecnica,afroperuano,350.0,350.0
18406,NOV,f,32.0,uni_completa,mestizo,3500.0,3500.0
18407,NOV,m,47.0,otro,mestizo,1680.0,1680.0
18408,NOV,f,38.0,otro,mestizo,1200.0,1200.0
18409,NOV,m,48.0,tecnica,mestizo,1400.0,2200.0
18410,NOV,f,23.0,uni_completa,mestizo,4200.0,4200.0
18411,NOV,f,36.0,secundaria,quechua,2779.0,2779.0
18412,NOV,m,48.0,uni_completa,afroperuano,1516.0,1516.0
18413,NOV,f,38.0,uni_completa,afroperuano,679.0,679.0
18414,NOV,m,24.0,secundaria,mestizo,1450.0,1450.0
18415,NOV,f,24.0,tecnica_trunca,otro,1134.0,1134.0
18416,NOV,m,35.0,tecnica_trunca,afroperuano,1200.0,1200.0
18417,NOV,f,37.0,secundaria,mestizo,310.0,310.0
18418,NOV,m,39.0,uni_completa,blanco,7000.0,7000.0
18419,NOV,m,30.0,uni_completa,mestizo,3000.0,3000.0
18420,NOV,m,42.0,secundaria,mestizo,2382.0,2382.0
18421,NOV,f,38.0,secundaria,mestizo,2379.0,2379.0
18422,NOV,m,22.0,secundaria,mestizo,1025.0,1025.0
18423,NOV,m,69.0,uni_completa,mestizo,4000.0,4000.0
18424,NOV,m,38.0,uni_completa,mestizo,4000.0,4000.0
18425,NOV,m,34.0,uni_completa,mestizo,2400.0,3600.0
18426,NOV,m,30.0,secundaria,afroperuano,3370.0,3370.0
18427,NOV,f,24.0,secundaria,blanco,150.0,150.0
18428,NOV,m,46.0,otro,mestizo,606.0,606.0
18429,NOV,f,25.0,uni_completa,mestizo,1500.0,1500.0
18430,NOV,m,36.0,secundaria,blanco,3911.0,3911.0
18431,NOV,m,38.0,uni_completa,mestizo,3500.0,3500.0
18432,NOV,m,41.0,secundaria,mestizo,1299.0,1299.0
18433,NOV,f,21.0,secundaria,mestizo,1299.0,1299.0
18434,NOV,m,66.0,tecnica,mestizo,1500.0,1500.0
18435,NOV,m,57.0,otro,mestizo,1450.0,1450.0
18436,NOV,f,39.0,secundaria,mestizo,1179.0,1179.0
18437,NOV,m,36.0,uni_completa,mestizo,1650.0,1650.0
18438,NOV,f,36.0,tecnica,mestizo,1500.0,1500.0
18439,NOV,m,49.0,uni_completa,mestizo,2000.0,2000.0
18440,NOV,m,24.0,uni_trunca,mestizo,1025.0,1525.0
18441,NOV,m,34.0,uni_completa,mestizo,1750.0,1750.0
18442,NOV,f,28.0,secundaria,mestizo,1025.0,1025.0
18443,NOV,m,44.0,tecnica,mestizo,2000.0,2000.0
18444,NOV,m,23.0,secundaria,mestizo,1025.0,1025.0
18445,NOV,f,65.0,secundaria,quechua,931.0,931.0
18446,NOV,f,46.0,otro,mestizo,376.0,376.0
18447,NOV,m,26.0,secundaria,mestizo,1516.0,1516.0
18448,NOV,m,24.0,otro,mestizo,1516.0,1516.0
18449,NOV,f,19.0,otro,afroperuano,1874.0,1874.0
18450,NOV,m,17.0,secundaria,afroperuano,1083.0,1083.0
18451,NOV,f,60.0,secundaria,mestizo,870.0,870.0
18452,NOV,m,45.0,otro,quechua,1387.0,1387.0
18453,NOV,m,19.0,secundaria,quechua,650.0,650.0
18454,NOV,f,23.0,tecnica_trunca,quechua,1083.0,1083.0
18455,NOV,f,45.0,uni_completa,mestizo,3000.0,3000.0
18456,NOV,m,51.0,otro,mestizo,1819.0,1819.0
18457,NOV,m,50.0,tecnica,mestizo,1794.0,1794.0
18458,NOV,f,26.0,secundaria,mestizo,100.0,100.0
18459,NOV,m,51.0,secundaria,mestizo,1420.0,1420.0
18460,NOV,m,40.0,secundaria,otro,1310.0,1310.0
18461,NOV,m,38.0,otro,quechua,1449.0,1449.0
18462,NOV,f,41.0,secundaria,afroperuano,1150.0,1150.0
18463,NOV,f,46.0,otro,quechua,1020.0,1020.0
18464,NOV,m,25.0,tecnica,quechua,800.0,800.0
18465,NOV,f,59.0,tecnica,mestizo,900.0,900.0
18466,NOV,f,35.0,secundaria,mestizo,1378.0,1378.0
18467,NOV,m,55.0,secundaria,mestizo,1450.0,1450.0
18468,NOV,m,28.0,otro,mestizo,1480.0,1480.0
18469,NOV,f,52.0,tecnica,mestizo,1025.0,1025.0
18470,NOV,f,26.0,tecnica_trunca,mestizo,1000.0,1000.0
18471,NOV,m,18.0,secundaria,mestizo,779.0,779.0
18472,NOV,f,30.0,tecnica_trunca,mestizo,450.0,450.0
18473,NOV,m,43.0,secundaria,blanco,866.0,866.0
18474,NOV,f,24.0,tecnica,blanco,1400.0,1400.0
18475,NOV,m,20.0,otro,mestizo,1668.0,1668.0
18476,NOV,m,17.0,otro,mestizo,1679.0,1679.0
18477,NOV,f,38.0,secundaria,mestizo,541.0,541.0
18478,NOV,m,39.0,tecnica_trunca,mestizo,1200.0,1200.0
18479,NOV,m,29.0,otro,mestizo,1732.0,1732.0
18480,NOV,f,16.0,otro,mestizo,1025.0,1025.0
18481,NOV,m,53.0,secundaria,afroperuano,2760.0,2760.0
18482,NOV,f,48.0,secundaria,quechua,650.0,650.0
18483,NOV,m,30.0,secundaria,quechua,1200.0,1200.0
18484,NOV,f,32.0,secundaria,quechua,640.0,640.0
18485,NOV,m,69.0,otro,mestizo,820.0,820.0
18486,NOV,m,52.0,secundaria,afroperuano,2990.0,2990.0
18487,NOV,f,19.0,tecnica_trunca,afroperuano,1160.0,1160.0
18488,NOV,m,19.0,secundaria,afroperuano,996.0,1276.0
18489,NOV,f,39.0,otro,mestizo,304.0,304.0
18490,NOV,f,39.0,uni_completa,mestizo,1500.0,1500.0
18491,NOV,f,43.0,tecnica,mestizo,450.0,550.0
18492,NOV,f,52.0,tecnica_trunca,mestizo,515.0,515.0
18493,NOV,f,34.0,uni_completa,mestizo,1025.0,1025.0
18494,NOV,m,41.0,secundaria,mestizo,2313.0,2313.0
18495,NOV,m,23.0,secundaria,mestizo,1800.0,1800.0
18496,NOV,m,63.0,uni_completa,mestizo,200.0,200.0
18497,NOV,f,60.0,secundaria,mestizo,1278.0,1278.0
18498,NOV,f,26.0,uni_completa,mestizo,850.0,850.0
18499,NOV,f,61.0,secundaria,mestizo,1025.0,1025.0
18500,NOV,m,43.0,secundaria,mestizo,1744.0,1744.0
18501,NOV,m,62.0,otro,mestizo,1200.0,1200.0
18502,NOV,m,27.0,secundaria,mestizo,1819.0,1819.0
18503,NOV,m,43.0,secundaria,mestizo,1800.0,1800.0
18504,NOV,f,35.0,tecnica_trunca,mestizo,780.0,780.0
18505,NOV,f,39.0,uni_trunca,mestizo,433.0,573.0
18506,NOV,m,62.0,otro,mestizo,1410.0,1410.0
18507,NOV,m,46.0,tecnica,mestizo,2500.0,2500.0
18508,NOV,m,29.0,uni_trunca,mestizo,2500.0,2500.0
18509,NOV,m,21.0,tecnica,mestizo,1200.0,1200.0
18510,NOV,f,66.0,secundaria,mestizo,390.0,477.0
18511,NOV,m,70.0,tecnica,mestizo,400.0,400.0
18512,NOV,m,32.0,secundaria,mestizo,4300.0,4300.0
18513,NOV,f,24.0,uni_trunca,blanco,800.0,800.0
18514,NOV,f,41.0,uni_completa,otro,2200.0,2200.0
18515,NOV,m,59.0,uni_completa,mestizo,2900.0,2900.0
18516,NOV,m,59.0,secundaria,quechua,2080.0,2080.0
18517,NOV,m,18.0,uni_trunca,mestizo,2771.0,2771.0
18518,NOV,m,33.0,secundaria,mestizo,1800.0,1800.0
18519,NOV,f,38.0,uni_completa,mestizo,1500.0,1500.0
18520,NOV,m,39.0,secundaria,blanco,2100.0,2100.0
18521,NOV,f,35.0,secundaria,quechua,606.0,606.0
18522,NOV,m,38.0,tecnica,mestizo,600.0,600.0
18523,NOV,m,39.0,secundaria,mestizo,1000.0,1000.0
18524,NOV,f,37.0,secundaria,mestizo,1050.0,1050.0
18525,NOV,f,47.0,uni_completa,mestizo,1000.0,1200.0
18526,NOV,f,47.0,secundaria,mestizo,1750.0,1750.0
18527,NOV,m,31.0,tecnica,mestizo,3760.0,3760.0
18528,NOV,m,57.0,secundaria,mestizo,2149.0,2149.0
18529,NOV,f,26.0,uni_completa,mestizo,4000.0,4000.0
18530,NOV,m,36.0,uni_completa,mestizo,5000.0,6600.0
18531,NOV,m,62.0,otro,mestizo,1200.0,1600.0
18532,NOV,f,18.0,secundaria,otro,513.0,513.0
18533,NOV,m,37.0,tecnica_trunca,mestizo,1299.0,1299.0
18534,NOV,m,37.0,secundaria,mestizo,1732.0,1732.0
18535,NOV,m,65.0,secundaria,mestizo,2987.0,2987.0
18536,NOV,f,53.0,tecnica_trunca,mestizo,640.0,640.0
18537,NOV,f,46.0,tecnica,mestizo,1000.0,1000.0
18538,NOV,m,23.0,uni_completa,mestizo,1500.0,1500.0
18539,NOV,m,41.0,secundaria,blanco,1299.0,1299.0
18540,NOV,f,20.0,secundaria,mestizo,433.0,766.0
18541,NOV,f,17.0,secundaria,mestizo,860.0,860.0
18542,NOV,m,47.0,secundaria,quechua,3300.0,3300.0
18543,NOV,f,47.0,secundaria,mestizo,780.0,780.0
18544,NOV,m,29.0,uni_completa,mestizo,2200.0,2200.0
18545,NOV,f,21.0,tecnica,mestizo,1500.0,1500.0
18546,NOV,m,34.0,secundaria,mestizo,1589.0,1589.0
18547,NOV,m,27.0,secundaria,mestizo,1949.0,1949.0
18548,NOV,m,48.0,uni_trunca,mestizo,3200.0,3200.0
18549,NOV,f,36.0,tecnica,mestizo,1100.0,1100.0
18550,NOV,f,65.0,otro,quechua,633.0,633.0
18551,NOV,m,34.0,secundaria,mestizo,1025.0,1025.0
18552,NOV,m,55.0,tecnica,mestizo,1800.0,1800.0
18553,NOV,m,63.0,otro,mestizo,2000.0,2000.0
18554,NOV,m,26.0,uni_trunca,mestizo,1300.0,1300.0
18555,NOV,m,21.0,secundaria,blanco,1025.0,1525.0
18556,NOV,f,46.0,secundaria,quechua,4773.0,4773.0
18557,NOV,m,53.0,secundaria,mestizo,2000.0,2000.0
18558,NOV,m,19.0,secundaria,mestizo,1025.0,1025.0
18559,NOV,m,29.0,otro,mestizo,1720.0,1720.0
18560,NOV,f,30.0,tecnica,otro,390.0,390.0
18561,NOV,f,65.0,secundaria,quechua,572.0,572.0
18562,NOV,f,42.0,uni_completa,mestizo,1025.0,1025.0
18563,NOV,m,32.0,secundaria,mestizo,1200.0,1200.0
18564,NOV,m,28.0,secundaria,afroperuano,1470.0,1470.0
18565,NOV,m,48.0,otro,quechua,1041.0,1041.0
18566,NOV,f,52.0,tecnica_trunca,quechua,1819.0,1819.0
18567,NOV,m,33.0,uni_trunca,mestizo,1516.0,1516.0
18568,NOV,f,28.0,uni_trunca,mestizo,650.0,650.0
18569,NOV,m,37.0,secundaria,quechua,2469.0,2469.0
18570,NOV,m,24.0,secundaria,quechua,2425.0,2425.0
18571,NOV,f,28.0,secundaria,quechua,1285.0,1285.0
18572,NOV,f,50.0,tecnica,blanco,400.0,400.0
18573,NOV,m,29.0,secundaria,mestizo,1285.0,1285.0
18574,NOV,f,46.0,otro,mestizo,400.0,400.0
18575,NOV,f,62.0,tecnica,mestizo,774.0,774.0
18576,NOV,f,23.0,tecnica_trunca,mestizo,1025.0,1025.0
18577,NOV,f,54.0,otro,quechua,1800.0,1800.0
18578,NOV,m,28.0,secundaria,mestizo,1299.0,1299.0
18579,NOV,m,22.0,uni_trunca,mestizo,1299.0,1299.0
18580,NOV,f,20.0,secundaria,mestizo,1602.0,1602.0
18581,NOV,f,59.0,tecnica,mestizo,3500.0,3500.0
18582,NOV,m,29.0,uni_completa,mestizo,1800.0,1800.0
18583,NOV,m,41.0,secundaria,mestizo,600.0,1100.0
18584,NOV,m,39.0,secundaria,mestizo,3464.0,3464.0
18585,NOV,f,40.0,secundaria,mestizo,415.0,415.0
18586,NOV,m,68.0,secundaria,mestizo,240.0,240.0
18587,NOV,f,61.0,otro,quechua,2500.0,2500.0
18588,NOV,m,27.0,uni_completa,otro,1025.0,1025.0
18589,NOV,f,26.0,otro,mestizo,520.0,520.0
18590,NOV,m,40.0,secundaria,mestizo,1100.0,1100.0
18591,NOV,m,33.0,secundaria,mestizo,1819.0,1819.0
18592,NOV,f,41.0,secundaria,mestizo,800.0,800.0
18593,NOV,f,45.0,tecnica_trunca,mestizo,1282.0,1282.0
18594,NOV,m,25.0,secundaria,mestizo,1600.0,1600.0
18595,NOV,m,38.0,secundaria,quechua,1286.0,1286.0
18596,NOV,f,35.0,tecnica_trunca,mestizo,180.0,180.0
18597,NOV,f,67.0,otro,mestizo,130.0,130.0
18598,NOV,f,23.0,secundaria,quechua,1386.0,1386.0
18599,NOV,f,53.0,uni_trunca,mestizo,1500.0,1500.0
18600,NOV,f,60.0,otro,quechua,2130.0,2130.0
18601,NOV,m,30.0,otro,otro,1905.0,1905.0
18602,NOV,m,36.0,secundaria,mestizo,2270.0,2270.0
18603,NOV,f,38.0,secundaria,otro,700.0,700.0
18604,NOV,m,52.0,secundaria,quechua,2598.0,2598.0
18605,NOV,f,23.0,tecnica,quechua,1646.0,1646.0
18606,NOV,f,35.0,uni_completa,mestizo,2500.0,2500.0
18607,NOV,m,73.0,otro,quechua,866.0,866.0
18608,NOV,m,51.0,otro,quechua,3464.0,3464.0
18609,NOV,m,67.0,uni_trunca,otro,3000.0,3000.0
18610,NOV,m,36.0,tecnica,mestizo,3000.0,3000.0
18611,NOV,m,28.0,uni_completa,mestizo,4500.0,4500.0
18612,NOV,m,55.0,secundaria,mestizo,1050.0,1050.0
18613,NOV,f,54.0,tecnica,mestizo,400.0,400.0
18614,NOV,f,31.0,tecnica_trunca,mestizo,660.0,940.0
18615,NOV,m,38.0,secundaria,mestizo,850.0,1050.0
18616,NOV,f,53.0,uni_completa,mestizo,2500.0,2500.0
18617,NOV,m,30.0,tecnica,mestizo,1259.0,1259.0
18618,NOV,m,28.0,tecnica_trunca,mestizo,1000.0,1000.0
18619,NOV,f,29.0,tecnica_trunca,mestizo,120.0,120.0
18620,NOV,f,74.0,tecnica,mestizo,778.0,838.0
18621,NOV,f,31.0,uni_completa,mestizo,2500.0,2500.0
18622,NOV,m,26.0,uni_trunca,mestizo,1600.0,1600.0
18623,NOV,f,63.0,secundaria,mestizo,939.0,939.0
18624,NOV,f,47.0,uni_completa,mestizo,920.0,920.0
18625,NOV,f,37.0,uni_completa,mestizo,4000.0,4000.0
18626,NOV,m,70.0,secundaria,mestizo,832.0,832.0
18627,NOV,m,54.0,secundaria,afroperuano,800.0,800.0
18628,NOV,m,35.0,tecnica_trunca,mestizo,910.0,910.0
18629,NOV,m,50.0,tecnica,mestizo,2287.0,2287.0
18630,NOV,f,41.0,tecnica,mestizo,335.0,335.0
18631,NOV,m,39.0,secundaria,mestizo,2995.0,2995.0
18632,NOV,f,34.0,tecnica_trunca,mestizo,1765.0,1765.0
18633,NOV,m,22.0,uni_completa,mestizo,3500.0,3500.0
18634,NOV,m,46.0,secundaria,mestizo,1299.0,1299.0
18635,NOV,f,21.0,tecnica_trunca,quechua,180.0,180.0
18636,NOV,m,37.0,secundaria,quechua,2047.0,2047.0
18637,NOV,m,20.0,secundaria,quechua,866.0,866.0
18638,NOV,m,18.0,secundaria,quechua,217.0,217.0
18639,NOV,f,36.0,maestria,mestizo,8000.0,8000.0
18640,NOV,f,52.0,secundaria,mestizo,2000.0,2000.0
18641,NOV,f,49.0,secundaria,mestizo,500.0,500.0
18642,NOV,m,57.0,otro,mestizo,1415.0,1415.0
18643,NOV,m,47.0,otro,mestizo,1083.0,1083.0
18644,NOV,m,18.0,secundaria,mestizo,520.0,520.0
18645,NOV,f,64.0,tecnica,mestizo,1500.0,1515.0
18646,NOV,m,26.0,uni_completa,mestizo,380.0,380.0
18647,NOV,m,33.0,uni_completa,mestizo,2500.0,2500.0
18648,NOV,m,51.0,secundaria,mestizo,3000.0,3000.0
18649,NOV,m,26.0,tecnica_trunca,mestizo,1900.0,1900.0
18650,NOV,f,51.0,secundaria,quechua,2000.0,2000.0
18651,NOV,m,23.0,secundaria,mestizo,1025.0,1025.0
18652,NOV,f,44.0,basica_especial,mestizo,1100.0,1100.0
18653,NOV,f,19.0,secundaria,mestizo,600.0,600.0
18654,NOV,m,26.0,otro,otro,1120.0,1120.0
18655,NOV,f,23.0,secundaria,mestizo,1599.0,1599.0
18656,NOV,f,25.0,uni_completa,mestizo,4000.0,5500.0
18657,NOV,f,27.0,uni_trunca,mestizo,2100.0,2100.0
18658,NOV,m,38.0,uni_trunca,mestizo,140.0,140.0
18659,NOV,m,45.0,tecnica,mestizo,1300.0,1300.0
18660,NOV,m,65.0,otro,quechua,1299.0,1299.0
18661,NOV,m,23.0,tecnica,mestizo,1500.0,1500.0
18662,NOV,f,53.0,uni_completa,mestizo,3000.0,3000.0
18663,NOV,m,41.0,tecnica,mestizo,3760.0,3760.0
18664,NOV,f,43.0,uni_completa,mestizo,2000.0,2800.0
18665,NOV,m,69.0,otro,mestizo,1700.0,1700.0
18666,NOV,f,67.0,tecnica,mestizo,550.0,550.0
18667,NOV,f,43.0,tecnica,mestizo,1760.0,1760.0
18668,NOV,f,41.0,uni_trunca,mestizo,2000.0,2000.0
18669,NOV,f,27.0,uni_trunca,mestizo,737.0,737.0
18670,NOV,f,47.0,secundaria,afroperuano,1050.0,1050.0
18671,NOV,m,28.0,secundaria,afroperuano,1150.0,1150.0
18672,NOV,f,25.0,tecnica_trunca,mestizo,1126.0,1376.0
18673,NOV,f,39.0,secundaria,mestizo,1012.0,1012.0
18674,NOV,m,21.0,secundaria,mestizo,1200.0,1200.0
18675,NOV,m,25.0,secundaria,mestizo,4600.0,4600.0
18676,NOV,f,26.0,tecnica,mestizo,1833.0,1833.0
18677,NOV,m,44.0,tecnica_trunca,mestizo,700.0,700.0
18678,NOV,f,49.0,otro,mestizo,758.0,758.0
18679,NOV,m,61.0,secundaria,mestizo,1865.0,1865.0
18680,NOV,m,68.0,secundaria,mestizo,2100.0,2100.0
18681,NOV,m,29.0,uni_completa,mestizo,2200.0,2200.0
18682,NOV,m,40.0,otro,mestizo,1400.0,1400.0
18683,NOV,f,55.0,otro,mestizo,1460.0,1460.0
18684,NOV,m,28.0,secundaria,mestizo,2500.0,2500.0
18685,NOV,m,35.0,otro,quechua,1507.0,1507.0
18686,NOV,m,52.0,tecnica,mestizo,4860.0,4860.0
18687,NOV,f,66.0,secundaria,mestizo,1220.0,1220.0
18688,NOV,f,43.0,tecnica,mestizo,1083.0,1083.0
18689,NOV,m,43.0,secundaria,mestizo,1165.0,1165.0
18690,NOV,f,39.0,secundaria,mestizo,167.0,167.0
18691,NOV,m,45.0,secundaria,mestizo,2165.0,2165.0
18692,NOV,f,44.0,tecnica,mestizo,600.0,600.0
18693,NOV,m,47.0,uni_completa,blanco,7000.0,7000.0
18694,NOV,f,32.0,uni_completa,mestizo,2347.0,2347.0
18695,NOV,m,64.0,otro,mestizo,1200.0,1200.0
18696,NOV,m,66.0,secundaria,mestizo,1418.0,1418.0
18697,NOV,f,30.0,uni_completa,mestizo,2500.0,2500.0
18698,NOV,m,32.0,uni_trunca,mestizo,1300.0,1800.0
18699,NOV,m,52.0,uni_trunca,afroperuano,4400.0,4400.0
18700,NOV,f,19.0,secundaria,mestizo,560.0,560.0
18701,NOV,f,22.0,tecnica_trunca,mestizo,624.0,1924.0
18702,NOV,f,64.0,uni_completa,mestizo,660.0,660.0
18703,NOV,m,47.0,uni_completa,mestizo,2500.0,2500.0
18704,NOV,m,44.0,tecnica,mestizo,5040.0,5040.0
18705,NOV,f,45.0,uni_completa,mestizo,2800.0,2800.0
18706,NOV,f,48.0,uni_completa,mestizo,1000.0,1000.0
18707,NOV,m,50.0,uni_trunca,otro,1050.0,1050.0
18708,NOV,m,48.0,secundaria,afroperuano,1300.0,1800.0
18709,NOV,f,44.0,secundaria,mestizo,1810.0,1810.0
18710,NOV,f,23.0,tecnica,mestizo,1025.0,1025.0
18711,NOV,m,48.0,tecnica,mestizo,1800.0,1800.0
18712,NOV,m,37.0,secundaria,mestizo,2520.0,2520.0
18713,NOV,f,32.0,otro,mestizo,620.0,620.0
18714,NOV,f,44.0,uni_completa,mestizo,1300.0,1300.0
18715,NOV,m,71.0,uni_completa,mestizo,400.0,400.0
18716,NOV,m,36.0,tecnica,afroperuano,950.0,950.0
18717,NOV,f,33.0,uni_completa,blanco,1800.0,1800.0
18718,NOV,m,31.0,uni_completa,mestizo,3600.0,3600.0
18719,NOV,f,28.0,uni_completa,mestizo,4500.0,4500.0
18720,NOV,m,51.0,otro,mestizo,1083.0,1233.0
18721,NOV,f,32.0,otro,mestizo,286.0,286.0
18722,NOV,m,75.0,otro,afroperuano,2019.0,2019.0
18723,NOV,m,28.0,secundaria,mestizo,2000.0,2000.0
18724,NOV,m,27.0,secundaria,mestizo,1194.0,1554.0
18725,NOV,m,68.0,secundaria,mestizo,200.0,710.0
18726,NOV,f,32.0,uni_trunca,mestizo,1200.0,1200.0
18727,NOV,m,64.0,uni_completa,mestizo,3000.0,3000.0
18728,NOV,f,40.0,uni_completa,mestizo,1650.0,1650.0
18729,NOV,m,48.0,tecnica_trunca,mestizo,4312.0,4312.0
18730,NOV,m,72.0,secundaria,mestizo,823.0,823.0
18731,NOV,f,53.0,secundaria,mestizo,1533.0,1533.0
18732,NOV,f,36.0,secundaria,mestizo,1500.0,1500.0
18733,NOV,m,37.0,secundaria,otro,1559.0,1559.0
18734,NOV,f,28.0,uni_trunca,mestizo,2200.0,2200.0
18735,NOV,f,47.0,secundaria,quechua,3000.0,3000.0
18736,NOV,m,69.0,uni_completa,mestizo,1800.0,1800.0
18737,NOV,m,33.0,uni_completa,mestizo,4000.0,4000.0
18738,NOV,f,24.0,uni_completa,mestizo,3000.0,3000.0
18739,NOV,f,46.0,uni_completa,quechua,2390.0,2446.0
18740,NOV,m,42.0,secundaria,quechua,2035.0,2035.0
18741,NOV,m,19.0,secundaria,mestizo,1510.0,1510.0
18742,NOV,f,49.0,secundaria,mestizo,200.0,200.0
18743,NOV,f,71.0,secundaria,mestizo,100.0,100.0
18744,NOV,m,21.0,uni_trunca,mestizo,300.0,300.0
18745,NOV,f,62.0,otro,quechua,300.0,300.0
18746,NOV,m,52.0,uni_completa,mestizo,2300.0,2300.0
18747,NOV,m,62.0,otro,mestizo,900.0,900.0
18748,NOV,m,25.0,otro,mestizo,1083.0,1083.0
18749,NOV,m,54.0,uni_completa,mestizo,1200.0,1200.0
18750,NOV,m,38.0,tecnica_trunca,mestizo,1300.0,1300.0
18751,NOV,m,39.0,tecnica,mestizo,3210.0,3210.0
18752,NOV,m,49.0,secundaria,mestizo,1025.0,1025.0
18753,NOV,m,52.0,secundaria,mestizo,1790.0,1790.0
18754,NOV,m,42.0,uni_completa,mestizo,3000.0,3000.0
18755,NOV,m,51.0,uni_completa,mestizo,2000.0,2000.0
18756,NOV,m,63.0,otro,mestizo,1580.0,1580.0
18757,NOV,m,32.0,secundaria,quechua,1680.0,1680.0
18758,NOV,f,23.0,tecnica_trunca,mestizo,1662.0,1662.0
18759,NOV,m,34.0,otro,quechua,1200.0,1200.0
18760,NOV,m,74.0,secundaria,blanco,1082.0,1082.0
18761,NOV,m,37.0,tecnica,mestizo,1516.0,1516.0
18762,NOV,m,37.0,tecnica_trunca,quechua,2660.0,2660.0
18763,NOV,f,28.0,secundaria,otro,1500.0,1500.0
18764,NOV,m,41.0,secundaria,quechua,1307.0,1307.0
18765,NOV,f,33.0,uni_completa,quechua,3800.0,3800.0
18766,NOV,m,35.0,secundaria,mestizo,2400.0,2400.0
18767,NOV,f,61.0,secundaria,mestizo,2241.0,2241.0
18768,NOV,m,35.0,secundaria,mestizo,1025.0,1025.0
18769,NOV,m,60.0,tecnica,mestizo,3402.0,3802.0
18770,NOV,f,27.0,uni_completa,mestizo,2325.0,2325.0
18771,NOV,m,27.0,tecnica_trunca,quechua,1386.0,1386.0
18772,NOV,f,57.0,otro,mestizo,860.0,860.0
18773,NOV,m,46.0,secundaria,mestizo,1819.0,1819.0
18774,NOV,f,21.0,secundaria,mestizo,1200.0,1200.0
18775,NOV,m,43.0,tecnica,mestizo,3000.0,3000.0
18776,NOV,m,56.0,otro,mestizo,1120.0,1120.0
18777,NOV,f,34.0,tecnica_trunca,mestizo,1336.0,1936.0
18778,NOV,m,32.0,tecnica,mestizo,2500.0,2500.0
18779,NOV,f,60.0,uni_completa,mestizo,2000.0,2000.0
18780,NOV,m,44.0,secundaria,otro,1285.0,1285.0
18781,NOV,f,47.0,secundaria,mestizo,909.0,909.0
18782,NOV,f,17.0,otro,mestizo,217.0,217.0
18783,NOV,f,27.0,tecnica_trunca,mestizo,1407.0,1407.0
18784,NOV,m,34.0,tecnica_trunca,mestizo,2897.0,2897.0
18785,NOV,f,59.0,secundaria,mestizo,700.0,700.0
18786,NOV,f,23.0,secundaria,mestizo,1025.0,1025.0
18787,NOV,f,61.0,tecnica,mestizo,1977.0,1977.0
18788,NOV,m,58.0,secundaria,mestizo,1246.0,1246.0
18789,NOV,m,45.0,secundaria,mestizo,1850.0,1850.0
18790,NOV,f,40.0,otro,mestizo,1637.0,1637.0
18791,NOV,f,23.0,uni_trunca,mestizo,400.0,400.0
18792,NOV,f,29.0,tecnica_trunca,mestizo,1025.0,1025.0
18793,NOV,m,30.0,secundaria,mestizo,1200.0,1200.0
18794,NOV,m,25.0,tecnica,mestizo,1880.0,1880.0
18795,NOV,f,23.0,tecnica,mestizo,1025.0,1025.0
18796,NOV,m,49.0,secundaria,mestizo,2338.0,2338.0
18797,NOV,m,26.0,otro,mestizo,1039.0,1039.0
18798,NOV,m,71.0,uni_completa,mestizo,183.0,183.0
18799,NOV,m,44.0,uni_completa,mestizo,1250.0,1250.0
18800,NOV,f,35.0,uni_completa,quechua,2500.0,2500.0
18801,NOV,m,41.0,uni_completa,otro,3500.0,3500.0
18802,NOV,m,61.0,secundaria,otro,8000.0,8000.0
18803,NOV,f,34.0,uni_completa,otro,2150.0,2150.0
18804,NOV,f,60.0,tecnica,mestizo,6000.0,6000.0
