month,sex,age,rol,sector,n_employees,lf_job,employment_source,n_weeks_lf_job,education,ethnicity,main_src,total_src
apr,m,76,,,,,, ,,, , 
apr,f,72,,,,,, ,,, , 
apr,f,46,,,,,, ,,,840,840
apr,m,43,,,,,, ,,,2078,2078
apr,m,21,,,,,, ,,,1800,2819
apr,f,10,,,,,, ,,, , 
apr,m,78,,,,,, ,,,444,444
apr,m,71,,,,,, ,,,1531,1531
apr,f,61,,,,,, ,,, , 
apr,m,92,,,,,, ,,, , 
apr,f,44,,,,,, ,,, , 
apr,m,47,,,,,,3,,, , 
apr,f,13,,,,,, ,,, , 
apr,f,11,,,,,, ,,, , 
apr,f,6,,,,,, ,,, , 
apr,f,55,,,,,, ,,, , 
apr,m,62,,,,,, ,,,2600,2600
apr,m,25,,,,,, ,,,2338,2338
apr,m,60,,,,,, ,,,1200,1500
apr,f,50,,,,,, ,,,281,281
apr,m,29,,,,,, ,,,520,520
apr,f,8,,,,,, ,,, , 
apr,m,31,,,,,, ,,,1100,1100
apr,f,30,,,,,, ,,, , 
apr,f,9,,,,,, ,,, , 
apr,m,5,,,,,, ,,, , 
apr,m, ,,,,,, ,,, , 
apr,m,33,,,,,, ,,,513,513
apr,f,33,,,,,, ,,,405,510
apr,f,11,,,,,, ,,, , 
apr,m,9,,,,,, ,,, , 
apr,m,35,,,,,, ,,,1516,1516
apr,f,31,,,,,, ,,, , 
apr,m,10,,,,,, ,,, , 
apr,m,8,,,,,, ,,, , 
apr,m,6,,,,,, ,,, , 
apr,m,53,,,,,, ,,,1000,1300
apr,f,45,,,,,, ,,,1000,1000
apr,f,18,,,,,, ,,, , 
apr,f,14,,,,,, ,,, , 
apr,m,49,,,,,, ,,,2917,2917
apr,f,49,,,,,, ,,, , 
apr,m,23,,,,,, ,,,659,659
apr,f,19,,,,,, ,,,1560,1560
apr,f,13,,,,,, ,,, , 
apr,m,38,,,,,, ,,,1025,1105
apr,f,39,,,,,, ,,, , 
apr,f,11,,,,,, ,,, , 
apr,m,39,,,,,,1,,, , 
apr,f,43,,,,,, ,,, , 
apr,m,11,,,,,, ,,, , 
apr,m,4,,,,,, ,,, , 
apr,m,47,,,,,,2,,, , 
apr,m,69,,,,,, ,,,520,520
apr,f,30,,,,,, ,,,2050,2050
apr,m,15,,,,,, ,,, , 
apr,f,9,,,,,, ,,, , 
apr,m,31,,,,,, ,,,1500,1500
apr,f,27,,,,,, ,,, , 
apr,m,10,,,,,, ,,, , 
apr,m,9,,,,,, ,,, , 
apr,m,3,,,,,, ,,, , 
apr,f,67,,,,,, ,,,208,208
apr,m,28,,,,,, ,,,2060,2060
apr,f,26,,,,,, ,,,150,150
apr,f,5,,,,,, ,,, , 
apr,f,34,,,,,, ,,,87,87
apr,m,39,,,,,, ,,,1300,1300
apr,f,13,,,,,, ,,, , 
apr,f,5,,,,,, ,,, , 
apr,m,38,,,,,, ,,,1300,1300
apr,f,34,,,,,, ,,, , 
apr,m,14,,,,,, ,,, , 
apr,m,3,,,,,, ,,, , 
apr,m,39,,,,,, ,,,1400,1400
apr,f,39,,,,,, ,,,1650,1650
apr,m,19,,,,,, ,,, , 
apr,m,53,,,,,, ,,,2860,2860
apr,f,42,,,,,, ,,,810,900
apr,f,21,,,,,, ,,, , 
apr,f,12,,,,,, ,,, , 
apr,m,9,,,,,, ,,, , 
apr,m,4,,,,,, ,,, , 
apr,f,42,,,,,, ,,,206,256
apr,m,43,,,,,, ,,,1299,1299
apr,f,23,,,,,, ,,,1025,1025
apr,f,12,,,,,, ,,, , 
apr,m,3,,,,,, ,,, , 
apr,m,39,,,,,, ,,,1250,1250
apr,f,38,,,,,, ,,,104,104
apr,m,17,,,,,, ,,, , 
apr,f,12,,,,,, ,,, , 
apr,m,8,,,,,, ,,, , 
apr,m,2,,,,,, ,,, , 
apr,m,43,,,,,, ,,,1150,1150
apr,f,43,,,,,, ,,,600,840
apr,f,23,,,,,, ,,, , 
apr,m,22,,,,,, ,,,900,900
apr,m,5,,,,,, ,,, , 
apr,f, ,,,,,, ,,, , 
apr,f,63,,,,,, ,,, , 
apr,m,34,,,,,, ,,,1650,1650
apr,f,39,,,,,, ,,, , 
apr,m,31,,,,,, ,,,1323,1323
apr,f,10,,,,,, ,,, , 
apr,m,54,,,,,,8,,, , 
apr,f,52,,,,,, ,,, , 
apr,m,21,,,,,, ,,,3000,3000
apr,m,51,,,,,, ,,,1504,1504
apr,f,48,,,,,, ,,,1150,1150
apr,m,28,,,,,, ,,,2400,2400
apr,m,13,,,,,, ,,, , 
apr,m,37,,,,,, ,,, , 
apr,f,36,,,,,, ,,, , 
apr,m,12,,,,,, ,,, , 
apr,f,4,,,,,, ,,, , 
apr,f,18,,,,,, ,,,1200,1200
apr,f,18,,,,,, ,,,1200,1200
apr,f,43,,,,,, ,,, , 
apr,m,38,,,,,, ,,,1050,1050
apr,m,57,,,,,, ,,,2078,2078
apr,f,49,,,,,,2,,, , 
apr,f,23,,,,,, ,,,1299,1299
apr,m,21,,,,,, ,,,1000,1000
apr,m,26,,,,,, ,,,1299,1299
apr,f,24,,,,,, ,,, , 
apr,f,2,,,,,, ,,, , 
apr,f,32,,,,,, ,,,435,435
apr,m,34,,,,,, ,,,2300,2300
apr,f,15,,,,,, ,,,260,260
apr,f,7,,,,,, ,,, , 
apr,f, ,,,,,, ,,, , 
apr,m,37,,,,,, ,,,2280,2280
apr,f,36,,,,,, ,,, , 
apr,m,1,,,,,, ,,, , 
apr,m,42,,,,,, ,,,2598,2598
apr,f,43,,,,,,4,,, , 
apr,m,23,,,,,, ,,,2598,2751
apr,f,19,,,,,, ,,, , 
apr,f,11,,,,,, ,,, , 
apr,m,8,,,,,, ,,, , 
apr,m,38,,,,,, ,,,2500,2500
apr,f,36,,,,,, ,,, , 
apr,m,39,,,,,, ,,, , 
apr,f,39,,,,,, ,,,3115,3115
apr,m,12,,,,,, ,,, , 
apr,m,10,,,,,, ,,, , 
apr,m,70,,,,,, ,,, , 
apr,m,39,,,,,, ,,,1200,1200
apr,f,39,,,,,, ,,,272,272
apr,m,7,,,,,, ,,, , 
apr,f,1,,,,,, ,,, , 
apr,m,45,,,,,, ,,,2450,2450
apr,f,46,,,,,, ,,,664,664
apr,m,22,,,,,, ,,,1200,1200
apr,m,17,,,,,, ,,, , 
apr,m,11,,,,,, ,,, , 
apr,m,60,,,,,, ,,,1772,1772
apr,f,56,,,,,, ,,, , 
apr,f,27,,,,,, ,,,3100,3100
apr,f,19,,,,,, ,,,1025,1025
apr,m,18,,,,,, ,,, , 
apr,f,46,,,,,, ,,,57,57
apr,f,8,,,,,, ,,, , 
apr,m,28,,,,,, ,,,3000,3000
apr,m,33,,,,,, ,,,2500,2500
apr,m,36,,,,,, ,,,1646,2671
apr,f,17,,,,,,2,,, , 
apr,f,49,,,,,,3,,, , 
apr,m,27,,,,,, ,,,606,606
apr,f,22,,,,,, ,,,1050,1050
apr,f,20,,,,,, ,,,303,303
apr,m,8,,,,,, ,,, , 
apr,m,45,,,,,, ,,, , 
apr,f,44,,,,,, ,,, , 
apr,m,18,,,,,,2,,, , 
apr,m,13,,,,,, ,,, , 
apr,m,50,,,,,, ,,, , 
apr,f,49,,,,,, ,,, , 
apr,m,21,,,,,, ,,,2050,2050
apr,f,15,,,,,, ,,, , 
apr,m,12,,,,,, ,,, , 
apr,m,62,,,,,, ,,,3000,4025
apr,f,53,,,,,, ,,, , 
apr,f,18,,,,,, ,,, , 
apr,f,15,,,,,, ,,, , 
apr,m,51,,,,,, ,,, , 
apr,m,51,,,,,, ,,, , 
apr,f,55,,,,,, ,,, , 
apr,m,25,,,,,, ,,,6000,6000
apr,f,22,,,,,, ,,, , 
apr,m,13,,,,,, ,,, , 
apr,m,36,,,,,, ,,,1365,1365
apr,f,32,,,,,, ,,, , 
apr,f,43,,,,,, ,,,572,572
apr,m,19,,,,,, ,,, , 
apr,f,17,,,,,, ,,, , 
apr,m,5,,,,,, ,,, , 
apr,f,49,,,,,, ,,,1620,1620
apr,f,30,,,,,, ,,, , 
apr,f,24,,,,,, ,,,1700,1700
apr,f,19,,,,,, ,,, , 
apr,f,45,,,,,, ,,,1025,1545
apr,f,16,,,,,, ,,, , 
apr,m,14,,,,,, ,,, , 
apr,f,7,,,,,, ,,, , 
apr,m,39,,,,,, ,,,2920,2920
apr,f,38,,,,,, ,,,110,110
apr,m,11,,,,,, ,,, , 
apr,m,4,,,,,, ,,, , 
apr,m,1,,,,,, ,,, , 
apr,m,42,,,,,, ,,,2078,2078
apr,f,40,,,,,, ,,,1293,1633
apr,m,18,,,,,, ,,, , 
apr,f,13,,,,,, ,,, , 
apr,m,47,,,,,, ,,,1632,1632
apr,m,49,,,,,, ,,,4400,4400
apr,f,48,,,,,, ,,, , 
apr,f,21,,,,,, ,,, , 
apr,f,16,,,,,, ,,, , 
apr,f,61,,,,,, ,,,173,173
apr,m,62,,,,,,2,,, , 
apr,f,50,,,,,, ,,,500,500
apr,f,17,,,,,, ,,, , 
apr,m,54,,,,,, ,,,1760,1760
apr,f,48,,,,,, ,,,740,740
apr,f,19,,,,,, ,,, , 
apr,m,36,,,,,, ,,,1621,1621
apr,f,28,,,,,, ,,,41,41
apr,m,9,,,,,, ,,, , 
apr,m,2,,,,,, ,,, , 
apr,m,65,,,,,, ,,,693,693
apr,m,19,,,,,, ,,,1599,1599
apr,f,36,,,,,, ,,,606,606
apr,m,29,,,,,, ,,, , 
apr,m,18,,,,,, ,,,563,563
apr,f,1,,,,,, ,,, , 
apr,f,43,,,,,, ,,,1300,1452
apr,m,16,,,,,, ,,, , 
apr,f,14,,,,,, ,,, , 
apr,f,8,,,,,, ,,, , 
apr,m,20,,,,,, ,,,260,260
apr,f,23,,,,,, ,,, , 
apr,m,24,,,,,, ,,,693,693
apr,f,2,,,,,, ,,, , 
apr,m,22,,,,,, ,,,1860,1860
apr,f,37,,,,,, ,,,1026,1026
apr,m,10,,,,,, ,,, , 
apr,f,9,,,,,, ,,, , 
apr,m,21,,,,,, ,,,1949,1949
apr,f,20,,,,,, ,,,1123,1123
apr,f,2,,,,,, ,,, , 
apr,m,45,,,,,, ,,,3714,3714
apr,f,40,,,,,, ,,, , 
apr,f,40,,,,,, ,,,1633,1633
apr,m,38,,,,,,3,,, , 
apr,f,60,,,,,, ,,,1200,1200
apr,m,22,,,,,, ,,,565,565
apr,m,36,,,,,, ,,,4000,4000
apr,f,36,,,,,, ,,, , 
apr,m,1,,,,,, ,,, , 
apr,m,60,,,,,, ,,,1300,1300
apr,f,54,,,,,, ,,,780,780
apr,m,14,,,,,, ,,, , 
apr,f,24,,,,,, ,,, , 
apr,m,36,,,,,, ,,,1200,1800
apr,f,6,,,,,, ,,, , 
apr,m,32,,,,,, ,,,1500,1500
apr,f,49,,,,,, ,,,1200,1200
apr,m,22,,,,,, ,,,600,1000
apr,f,16,,,,,, ,,, , 
apr,f,45,,,,,, ,,,1800,1800
apr,f,19,,,,,, ,,, , 
apr,f,7,,,,,, ,,, , 
apr,m,44,,,,,, ,,, , 
apr,f,55,,,,,, ,,,1900,1900
apr,m,58,,,,,, ,,, , 
apr,m,32,,,,,, ,,,2800,2800
apr,f,22,,,,,, ,,, , 
apr,f,13,,,,,, ,,, , 
apr,m,32,,,,,, ,,,2382,2382
apr,f,25,,,,,, ,,, , 
apr,f,3,,,,,, ,,, , 
apr,f,57,,,,,, ,,, , 
apr,m,53,,,,,, ,,,1000,1500
apr,f,34,,,,,, ,,, , 
apr,m,15,,,,,, ,,, , 
apr,f,13,,,,,, ,,, , 
apr,f,10,,,,,, ,,, , 
apr,f,70,,,,,, ,,,120,120
apr,m,64,,,,,, ,,,1000,1000
apr,f,16,,,,,, ,,, , 
apr,f,44,,,,,, ,,,120,270
apr,m,43,,,,,, ,,,1700,2300
apr,f,17,,,,,, ,,,1025,1025
apr,m,16,,,,,, ,,, , 
apr,m,4,,,,,, ,,, , 
apr,f,24,,,,,, ,,,260,260
apr,f,2,,,,,, ,,, , 
apr,m,31,,,,,, ,,,1949,1949
apr,f,23,,,,,, ,,, , 
apr,f,55,,,,,, ,,,69,69
apr,f,27,,,,,, ,,,1050,1050
apr,m,11,,,,,, ,,, , 
apr,f,4,,,,,, ,,, , 
apr,m,1,,,,,, ,,, , 
apr,m,69,,,,,, ,,,2000,2000
apr,f,42,,,,,, ,,,1440,1440
apr,f,11,,,,,, ,,, , 
apr,f,57,,,,,, ,,, , 
apr,m,17,,,,,, ,,, , 
apr,m,44,,,,,, ,,,5600,5600
apr,f,44,,,,,, ,,, , 
apr,m,25,,,,,, ,,,900,900
apr,f,19,,,,,, ,,, , 
apr,m,15,,,,,, ,,, , 
apr,f,45,,,,,, ,,,700,700
apr,m,49,,,,,, ,,,1949,1949
apr,f,50,,,,,, ,,,700,700
apr,f,23,,,,,, ,,,2000,2000
apr,f,10,,,,,, ,,, , 
apr,f,48,,,,,, ,,,5500,5500
apr,m,16,,,,,, ,,, , 
apr,m,50,,,,,, ,,,3000,3000
apr,f,44,,,,,, ,,,600,600
apr,m,22,,,,,, ,,,1600,1600
apr,m,15,,,,,, ,,, , 
apr,f,13,,,,,, ,,, , 
apr,f,61,,,,,, ,,,2115,2115
apr,f,63,,,,,, ,,,6400,6400
may,f,47,,,,,, ,,,52,52
may,m,20,,,,,, ,,, , 
may,f,16,,,,,, ,,, , 
may,m,12,,,,,, ,,, , 
may,m,8,,,,,, ,,, , 
may,m,55,,,,,, ,,, , 
may,f,50,,,,,, ,,, , 
may,f,29,,,,,, ,,, , 
may,f,28,,,,,, ,,, , 
may,f,24,,,,,, ,,,1025,1025
may,f,20,,,,,, ,,, , 
may,m,11,,,,,, ,,, , 
may,m,54,,,,,, ,,,4500,4500
may,f,47,,,,,, ,,,1600,1600
may,m,26,,,,,, ,,,1949,1949
may,m,11,,,,,, ,,, , 
may,m,51,,,,,, ,,,3460,3460
may,f,45,,,,,, ,,, , 
may,m,20,,,,,, ,,, , 
may,f,16,,,,,, ,,, , 
may,m,45,,,,,, ,,,1299,1299
may,f,29,,,,,, ,,, , 
may,m,12,,,,,, ,,, , 
may,m,10,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,f,1,,,,,, ,,, , 
may,m,62,,,,,, ,,,1289,1289
may,f,57,,,,,, ,,,390,390
may,m,26,,,,,, ,,,1010,1010
may,f,17,,,,,, ,,, , 
may,f,41,,,,,, ,,,730,730
may,f,28,,,,,, ,,, , 
may,m,10,,,,,, ,,, , 
may,f,60,,,,,, ,,, , 
may,m,30,,,,,, ,,, , 
may,f,56,,,,,, ,,,1768,1768
may,m,33,,,,,, ,,,2050,2050
may,m,34,,,,,, ,,,2200,2200
may,f,39,,,,,, ,,, , 
may,m,10,,,,,, ,,, , 
may,m,58,,,,,, ,,,1100,1100
may,f,67,,,,,, ,,,1700,1700
may,m,31,,,,,, ,,, , 
may,f,26,,,,,, ,,, , 
may,f,49,,,,,, ,,, , 
may,m,20,,,,,, ,,,866,866
may,f,77,,,,,, ,,, , 
may,f,47,,,,,, ,,,173,873
may,m,20,,,,,, ,,, , 
may,f,85,,,,,, ,,, , 
may,f,34,,,,,, ,,,900,900
may,f,10,,,,,, ,,, , 
may,f,5,,,,,, ,,, , 
may,f,14,,,,,, ,,,260,260
may,f,40,,,,,, ,,,1227,1227
may,f,16,,,,,, ,,, , 
may,f,3,,,,,, ,,, , 
may,m,77,,,,,, ,,, , 
may,m,39,,,,,, ,,,1400,1400
may,f,39,,,,,, ,,, , 
may,f,13,,,,,, ,,, , 
may,m,1,,,,,, ,,, , 
may,m,55,,,,,, ,,, , 
may,f,48,,,,,, ,,,1160,1160
may,f,24,,,,,, ,,, , 
may,m,54,,,,,, ,,,2850,2850
may,f,52,,,,,, ,,, , 
may,m,25,,,,,, ,,, , 
may,f,17,,,,,, ,,,1308,1308
may,m,49,,,,,, ,,, , 
may,f,51,,,,,, ,,, , 
may,m,25,,,,,, ,,,1650,1650
may,m,17,,,,,, ,,, , 
may,m,11,,,,,, ,,, , 
may,f,49,,,,,, ,,, , 
may,m,17,,,,,,2,,, , 
may,m,46,,,,,, ,,, , 
may,f,49,,,,,, ,,, , 
may,f,18,,,,,, ,,, , 
may,f,10,,,,,, ,,, , 
may,f,62,,,,,, ,,,1000,1000
may,f,32,,,,,, ,,,1080,1080
may,m,13,,,,,, ,,, , 
may,m,12,,,,,, ,,, , 
may,f,6,,,,,, ,,, , 
may,m,49,,,,,, ,,,1500,1500
may,f,49,,,,,, ,,, , 
may,m,24,,,,,, ,,,1350,1350
may,m,18,,,,,, ,,,700,700
may,f,17,,,,,, ,,, , 
may,f,40,,,,,, ,,, , 
may,m,43,,,,,, ,,,2400,2400
may,m,20,,,,,, ,,, , 
may,m,15,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,m,1,,,,,, ,,, , 
may,f,23,,,,,, ,,, , 
may,m,20,,,,,, ,,,2500,2500
may,m,39,,,,,, ,,,2100,2100
may,f,41,,,,,, ,,, , 
may,f,19,,,,,,2,,, , 
may,f,14,,,,,, ,,, , 
may,m,11,,,,,, ,,, , 
may,m,19,,,,,, ,,, , 
may,f,42,,,,,, ,,, , 
may,m,45,,,,,, ,,,1581,1581
may,f,5,,,,,, ,,, , 
may,m,38,,,,,, ,,,1842,1842
may,f,32,,,,,, ,,, , 
may,m,13,,,,,, ,,, , 
may,m,6,,,,,, ,,, , 
may,m,43,,,,,, ,,,1000,1000
may,f,37,,,,,, ,,, , 
may,f,18,,,,,, ,,, , 
may,f,9,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,f,52,,,,,, ,,,650,650
may,m,16,,,,,, ,,, , 
may,m,14,,,,,, ,,, , 
may,f,70,,,,,, ,,, , 
may,f,42,,,,,, ,,,400,400
may,m,14,,,,,, ,,, , 
may,m,5,,,,,, ,,, , 
may,f,43,,,,,, ,,,1200,1200
may,m,41,,,,,, ,,,1800,1800
may,m,20,,,,,,4,,, , 
may,f,13,,,,,, ,,, , 
may,f,11,,,,,, ,,, , 
may,f,69,,,,,, ,,, , 
may,f,25,,,,,, ,,, , 
may,m,30,,,,,, ,,,1500,1500
may,f,7,,,,,, ,,, , 
may,m,55,,,,,, ,,,1000,1000
may,f,53,,,,,, ,,,880,880
may,f,26,,,,,, ,,,1100,1100
may,m,23,,,,,, ,,,1599,1599
may,m,10,,,,,, ,,, , 
may,f,21,,,,,, ,,,1200,1200
may,f,5,,,,,, ,,, , 
may,m,30,,,,,, ,,,1450,1450
may,f,38,,,,,, ,,, , 
may,f,19,,,,,, ,,, , 
may,m,15,,,,,, ,,, , 
may,m,2,,,,,, ,,, , 
may,m,68,,,,,, ,,, , 
may,f,63,,,,,, ,,, , 
may,m,67,,,,,, ,,, , 
may,f,55,,,,,, ,,,2000,2000
may,m,24,,,,,, ,,,1200,1200
may,f,20,,,,,, ,,, , 
may,m,20,,,,,, ,,, , 
may,f,79,,,,,, ,,, , 
may,f,56,,,,,, ,,,5000,5260
may,m,27,,,,,, ,,,7300,7300
may,f,25,,,,,, ,,,2200,2200
may,f,25,,,,,, ,,,3500,3500
may,m,61,,,,,, ,,,2200,2200
may,f,60,,,,,, ,,, , 
may,f,54,,,,,, ,,, , 
may,f,84,,,,,, ,,, , 
may,f,57,,,,,, ,,, , 
may,f,54,,,,,, ,,, , 
may,f,47,,,,,, ,,, , 
may,m,49,,,,,, ,,, , 
may,m,28,,,,,, ,,,1300,1300
may,f,25,,,,,, ,,, , 
may,f,49,,,,,, ,,, , 
may,m,63,,,,,, ,,, , 
may,f,62,,,,,, ,,, , 
may,f,32,,,,,, ,,, , 
may,m,10,,,,,, ,,, , 
may,f,8,,,,,, ,,, , 
may,m,88,,,,,, ,,, , 
may,f,82,,,,,, ,,, , 
may,m,53,,,,,, ,,,1235,1235
may,f,60,,,,,, ,,,4016,4016
may,f,33,,,,,, ,,, , 
may,f,30,,,,,, ,,, , 
may,m,92,,,,,, ,,, , 
may,f,61,,,,,, ,,, , 
may,m,48,,,,,, ,,,1650,1650
may,m,44,,,,,, ,,, , 
may,f,41,,,,,, ,,, , 
may,f,23,,,,,, ,,, , 
may,m,15,,,,,, ,,, , 
may,f,5,,,,,, ,,, , 
may,m,76,,,,,, ,,, , 
may,f,49,,,,,, ,,,650,650
may,f,44,,,,,, ,,,337,337
may,m,13,,,,,, ,,, , 
may,f,9,,,,,, ,,, , 
may,f,20,,,,,, ,,,650,650
may,f,3,,,,,, ,,, , 
may,m, ,,,,,, ,,, , 
may,m,55,,,,,, ,,,3200,3600
may,f,58,,,,,, ,,,280,280
may,m,34,,,,,, ,,,1386,1386
may,f,68,,,,,, ,,, , 
may,m,57,,,,,, ,,, , 
may,f,47,,,,,, ,,, , 
may,m,27,,,,,, ,,, , 
may,m,25,,,,,, ,,, , 
may,f,21,,,,,,4,,, , 
may,m,8,,,,,, ,,, , 
may,f,64,,,,,, ,,, , 
may,m,25,,,,,, ,,,1400,1400
may,f,41,,,,,, ,,,520,520
may,m,13,,,,,, ,,, , 
may,m,9,,,,,, ,,, , 
may,m,6,,,,,, ,,, , 
may,f,61,,,,,,4,,, , 
may,m,23,,,,,, ,,,1500,1500
may,f,39,,,,,, ,,,1025,1025
may,m,8,,,,,, ,,, , 
may,m,56,,,,,, ,,,2800,2800
may,f,59,,,,,, ,,,1500,1500
may,m,29,,,,,, ,,,1300,2800
may,m,22,,,,,, ,,, , 
may,f,56,,,,,, ,,,1117,1117
may,m,47,,,,,, ,,,980,980
may,f,43,,,,,, ,,, , 
may,f,18,,,,,, ,,, , 
may,m,4,,,,,, ,,, , 
may,f,23,,,,,, ,,, , 
may,f,4,,,,,, ,,, , 
may,m,40,,,,,, ,,,1090,1090
may,m,34,,,,,, ,,,1299,1299
may,f,27,,,,,, ,,,600,600
may,m,9,,,,,, ,,, , 
may,f,8,,,,,, ,,, , 
may,m,46,,,,,, ,,,1300,1300
may,f,39,,,,,, ,,,520,520
may,m,18,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,f,73,,,,,, ,,, , 
may,f,44,,,,,, ,,,1025,1025
may,f,24,,,,,, ,,,1200,1200
may,f,11,,,,,, ,,, , 
may,f,52,,,,,, ,,, , 
may,m,54,,,,,, ,,,1200,1200
may,m,15,,,,,, ,,, , 
may,f,36,,,,,, ,,, , 
may,m,40,,,,,, ,,,1432,1432
may,m,13,,,,,, ,,, , 
may,m,32,,,,,, ,,,1776,1776
may,f,38,,,,,, ,,,1960,1960
may,m,13,,,,,, ,,, , 
may,m,3,,,,,, ,,, , 
may,f,58,,,,,, ,,,823,823
may,f,24,,,,,, ,,,1025,1025
may,m,69,,,,,, ,,, , 
may,f,43,,,,,, ,,,585,585
may,m,20,,,,,, ,,,1663,1663
may,m,15,,,,,, ,,,607,607
may,f,10,,,,,, ,,, , 
may,m,20,,,,,, ,,,1663,1663
may,f,33,,,,,, ,,,780,825
may,f,14,,,,,, ,,, , 
may,m,12,,,,,, ,,, , 
may,m,58,,,,,, ,,,2440,2440
may,f,45,,,,,, ,,,1200,1200
may,m,20,,,,,, ,,, , 
may,m,18,,,,,, ,,, , 
may,f,15,,,,,, ,,, , 
may,m,14,,,,,, ,,, , 
may,m,6,,,,,, ,,, , 
may,m,38,,,,,, ,,,810,810
may,f,33,,,,,, ,,,1417,1417
may,m,10,,,,,, ,,, , 
may,m,39,,,,,, ,,,5000,5000
may,f,25,,,,,, ,,,390,390
may,f,5,,,,,, ,,, , 
may,m,37,,,,,, ,,,1500,1500
may,m,8,,,,,, ,,, , 
may,f,70,,,,,, ,,,513,513
may,f,47,,,,,, ,,, , 
may,m,37,,,,,, ,,,1836,1836
may,m,44,,,,,, ,,,3400,3400
may,f,32,,,,,, ,,,2300,2300
may,m,13,,,,,, ,,, , 
may,f,12,,,,,, ,,, , 
may,m,6,,,,,, ,,, , 
may,f,63,,,,,, ,,, , 
may,f,57,,,,,, ,,, , 
may,m,31,,,,,, ,,, , 
may,f,23,,,,,, ,,,1700,1700
may,f,82,,,,,, ,,, , 
may,f,59,,,,,, ,,, , 
may,m,60,,,,,, ,,, , 
may,f,71,,,,,, ,,, , 
may,m,37,,,,,, ,,,217,217
may,f,39,,,,,, ,,,1100,1265
may,m,18,,,,,, ,,,1025,1025
may,m,14,,,,,, ,,, , 
may,f,11,,,,,, ,,, , 
may,m,24,,,,,, ,,,1500,1500
may,f,25,,,,,, ,,,1155,1155
may,f,5,,,,,, ,,, , 
may,m,51,,,,,, ,,,1020,1020
may,f,49,,,,,, ,,,1100,1100
may,m,18,,,,,, ,,, , 
may,m,13,,,,,, ,,, , 
may,f,54,,,,,, ,,, , 
may,f,24,,,,,, ,,,1500,1500
may,f,6,,,,,, ,,, , 
may,m,35,,,,,, ,,,1500,1500
may,f,25,,,,,, ,,, , 
may,m,5,,,,,, ,,, , 
may,f,1,,,,,, ,,, , 
may,m,30,,,,,, ,,,1100,1100
may,f,31,,,,,, ,,, , 
may,f,7,,,,,, ,,, , 
may,f,3,,,,,, ,,, , 
may,f,39,,,,,, ,,,823,903
may,f,18,,,,,, ,,, , 
may,m,15,,,,,, ,,,250,250
may,f,9,,,,,, ,,, , 
may,f,3,,,,,, ,,, , 
may,m,42,,,,,, ,,,2390,2390
may,f,39,,,,,, ,,,85,85
may,f,19,,,,,, ,,, , 
may,f,16,,,,,, ,,, , 
may,f,11,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,m,7,,,,,, ,,, , 
may,m,1,,,,,, ,,, , 
may,m,40,,,,,, ,,,1878,1878
may,f,38,,,,,, ,,, , 
may,m,18,,,,,, ,,, , 
may,m,13,,,,,, ,,, , 
may,f,39,,,,,, ,,,2600,2600
may,m,42,,,,,, ,,,2800,3120
may,m,16,,,,,, ,,, , 
may,f,39,,,,,, ,,, , 
may,f,18,,,,,, ,,, , 
may,f,5,,,,,, ,,, , 
may,f,5,,,,,, ,,, , 
may,m,43,,,,,, ,,,3420,3420
may,f,24,,,,,, ,,, , 
may,m,18,,,,,, ,,,650,650
may,f,10,,,,,, ,,, , 
may,m,6,,,,,, ,,, , 
may,f,67,,,,,, ,,, , 
may,f,28,,,,,, ,,,1190,1190
may,f,28,,,,,, ,,,1370,1370
may,m,7,,,,,, ,,, , 
may,m,33,,,,,, ,,, , 
may,f,26,,,,,, ,,, , 
may,f,39,,,,,, ,,, , 
may,m,40,,,,,, ,,,3630,3630
may,m,16,,,,,, ,,, , 
may,m,10,,,,,, ,,, , 
may,m,63,,,,,, ,,,1271,1271
may,m,49,,,,,, ,,,918,918
may,f,31,,,,,, ,,,918,918
may,m,9,,,,,, ,,, , 
may,f,5,,,,,, ,,, , 
may,m,32,,,,,, ,,,895,895
may,f,30,,,,,, ,,,90,90
may,f,13,,,,,, ,,, , 
may,m,8,,,,,, ,,, , 
may,m,53,,,,,, ,,,675,675
may,f,49,,,,,, ,,,1299,1299
may,m,20,,,,,, ,,, , 
may,f,18,,,,,, ,,, , 
may,m,26,,,,,, ,,,1516,1516
may,f,26,,,,,,4,,, , 
may,f,1,,,,,, ,,, , 
may,m,39,,,,,, ,,,2270,2270
may,f,41,,,,,, ,,,2300,2500
may,m,15,,,,,, ,,, , 
may,f,12,,,,,, ,,, , 
may,m,60,,,,,, ,,,1500,1500
may,f,52,,,,,,4,,, , 
may,m,84,,,,,, ,,, , 
may,m,31,,,,,, ,,,2598,2598
may,f,26,,,,,, ,,,1299,1299
may,m,42,,,,,, ,,,1366,1366
may,f,42,,,,,, ,,,1179,1179
may,m,19,,,,,, ,,,1732,1732
may,m,11,,,,,, ,,, , 
may,f,58,,,,,, ,,,52,52
may,f,45,,,,,, ,,,960,960
may,m,18,,,,,, ,,, , 
may,f,61,,,,,, ,,,522,722
may,f,33,,,,,, ,,, , 
